income,debt,age,employment_years,late_payments,credit_history_years,credit_utilization,active_loans,payment_ratio,creditworthy,debt_to_income,late_payment_rate
55917.76,24665.12,58,1,2,8,0.591,2,1.0,1,0.44109635292973104,0.25
116676.76,28445.26,34,11,2,1,0.266,0,0.935,1,0.24379542249887637,2.0
84485.69,9342.22,42,2,3,11,0.362,0,0.847,1,0.11057754277677083,0.2727272727272727
141730.52,13488.48,68,8,0,18,0.77,1,0.989,1,0.095169904125096,0.0
110412.42,12953.44,61,29,3,19,0.294,2,1.0,1,0.11731868570582911,0.15789473684210525
79200.0,27421.32,31,6,0,3,0.549,1,0.951,1,0.34622878787878786,0.0
142473.75,16073.28,66,19,0,7,0.269,2,0.809,1,0.11281572921327614,0.0
79196.67,19692.09,45,24,1,15,0.394,6,1.0,1,0.24864795451626945,0.06666666666666667
94347.23,36496.53,62,27,2,16,0.097,1,0.956,1,0.38683202463919714,0.125
56879.24,31545.15,46,10,1,15,0.628,4,0.918,1,0.5545986549749962,0.06666666666666667
66975.9,16203.92,50,21,0,9,0.623,1,1.0,1,0.24193657718671943,0.0
47491.3,11644.98,28,14,1,21,0.625,2,0.798,1,0.2452023844367284,0.047619047619047616
101463.59,37648.77,37,3,0,2,0.102,2,0.948,0,0.3710569476203237,0.0
38250.27,29767.02,56,6,0,20,0.559,0,0.902,1,0.7782172517997913,0.0
92429.38,6336.36,62,23,0,23,0.561,0,1.0,1,0.06855352702787793,0.0
59655.97,14684.93,25,21,2,17,0.176,2,0.957,1,0.24616027532533627,0.11764705882352941
110106.54,20044.54,24,16,1,11,0.485,2,0.879,1,0.18204677033716618,0.09090909090909091
91129.2,29862.73,54,24,1,10,0.546,2,1.0,1,0.32769661096553027,0.1
147477.86,32522.68,42,21,1,11,0.035,3,0.768,1,0.22052584706612913,0.09090909090909091
90308.89,21647.95,62,10,1,4,0.316,2,0.976,1,0.23971006619614083,0.25
32039.49,26331.94,24,9,1,6,0.387,1,0.852,1,0.8218588997515253,0.16666666666666666
63070.83,18766.26,38,29,1,16,0.187,1,0.908,1,0.29754261994015296,0.0625
38358.8,11615.82,22,30,2,14,0.089,1,0.923,1,0.30282021335391096,0.14285714285714285
51478.35,15188.67,55,0,0,12,0.479,7,1.0,1,0.29504966651029024,0.0
128308.83,18223.57,63,24,1,12,0.125,0,1.0,1,0.14202896246501506,0.08333333333333333
86598.07,17598.79,28,4,1,2,0.368,0,0.815,0,0.2032238131865987,0.5
47459.11,5284.35,36,26,1,21,0.808,1,0.971,1,0.11134532442770209,0.047619047619047616
41190.78,13901.65,62,18,0,23,0.091,1,1.0,1,0.3374942159386154,0.0
65965.98,18669.77,23,21,1,6,0.531,0,0.9,1,0.2830211875879052,0.16666666666666666
37597.41,14991.47,67,21,0,8,0.318,1,0.896,1,0.39873677468740526,0.0
48056.34,15331.91,64,18,3,16,0.244,0,0.957,1,0.3190403180933047,0.1875
74798.03,24718.85,28,7,2,1,0.49,1,0.998,0,0.3304746127672079,2.0
109319.82,8926.73,27,25,0,3,0.25,3,0.986,1,0.08165701333939261,0.0
85484.06,6247.27,54,17,3,22,0.499,0,0.915,1,0.07308111009233768,0.13636363636363635
23180.4,14354.47,21,16,3,5,0.653,0,0.884,1,0.6192503149212265,0.6
74541.22,29578.45,45,9,0,14,0.743,2,1.0,1,0.3968066259178479,0.0
67141.5,53908.13,24,0,2,22,0.538,2,0.886,1,0.8029032714491037,0.09090909090909091
78307.07,29926.82,47,17,3,18,0.491,1,0.806,1,0.3821726441814257,0.16666666666666666
134515.79,6930.97,38,10,1,7,0.341,1,0.838,1,0.05152532650627856,0.14285714285714285
25685.59,15476.66,55,20,2,4,0.285,0,0.9,0,0.60254251508336,0.5
49818.72,21267.59,64,11,1,18,0.253,0,1.0,1,0.4268995670703703,0.05555555555555555
84799.96,20202.49,44,30,1,10,0.249,1,0.857,1,0.23823702275331263,0.1
31902.03,25557.22,52,21,0,24,0.409,2,1.0,1,0.8011157910640797,0.0
126287.92,9917.39,50,14,1,16,0.16,0,1.0,1,0.07852999716837525,0.0625
76718.87,18776.1,69,21,2,1,0.407,1,0.956,1,0.24473900619234876,2.0
95140.05,23655.17,32,20,0,7,0.392,2,0.762,1,0.24863524877273027,0.0
50272.72,30785.93,32,19,2,18,0.192,2,0.857,0,0.6123784430203896,0.1111111111111111
93745.24,10661.67,39,17,2,17,0.281,1,0.896,1,0.11373025446411998,0.11764705882352941
105130.19,14382.61,57,28,2,18,0.25,2,1.0,1,0.1368076096885205,0.1111111111111111
72181.4,3104.62,63,9,1,6,0.431,3,0.9,0,0.04301135749652958,0.16666666666666666
72230.88,12018.19,34,13,0,6,0.587,0,0.886,1,0.16638576187912982,0.0
73408.65,12800.73,26,7,0,6,0.357,3,0.953,1,0.17437631668747486,0.0
44074.52,9277.96,50,17,3,17,0.386,2,0.841,1,0.21050620630695469,0.17647058823529413
60824.91,20045.8,50,30,2,1,0.457,1,0.938,0,0.32956563355375285,2.0
60688.37,17357.2,39,18,0,20,0.113,3,0.884,0,0.2860053746706329,0.0
77239.77,4144.92,30,6,1,7,0.547,2,1.0,1,0.05366302877390753,0.14285714285714285
101932.23,20706.59,62,28,2,12,0.162,1,0.876,1,0.20314075342018909,0.16666666666666666
40368.35,9844.97,62,24,3,6,0.1,1,1.0,1,0.24387843446660565,0.5
61444.43,24681.89,57,13,2,11,0.373,1,0.86,1,0.4016945067274609,0.18181818181818182
126601.24,7823.78,49,4,1,19,0.702,3,0.958,1,0.06179860481619295,0.05263157894736842
46514.89,18354.52,33,12,1,5,0.335,0,0.975,1,0.3945945051143838,0.2
44897.17,14974.0,40,24,0,14,0.315,0,0.95,1,0.3335176805130479,0.0
71195.18,21919.75,24,17,1,2,0.588,2,0.946,0,0.30788249991080857,0.5
95045.96,19519.72,33,5,0,5,0.295,2,1.0,1,0.20537138033010555,0.0
65335.07,15249.02,43,4,1,17,0.239,0,0.969,1,0.2333971632692825,0.058823529411764705
118204.9,6631.26,42,29,0,14,0.175,2,0.928,1,0.05609970483457116,0.0
95578.18,6890.8,24,13,2,15,0.496,1,0.893,0,0.07209595328138703,0.13333333333333333
94936.32,12315.34,67,21,2,6,0.674,1,0.928,1,0.12972211267510683,0.3333333333333333
83407.62,17903.39,34,11,0,5,0.824,1,0.928,0,0.21464933299859174,0.0
185273.14,12121.86,45,2,2,11,0.5,2,0.926,1,0.06542696906847911,0.18181818181818182
59267.7,27024.92,43,12,0,4,0.192,4,0.945,1,0.455980576266668,0.0
26385.17,15012.42,44,21,0,22,0.426,1,0.841,1,0.5689718883751744,0.0
133794.06,9612.97,62,10,0,7,0.259,2,0.868,1,0.07184900435789152,0.0
52901.02,15023.4,57,18,4,18,0.691,1,0.998,1,0.2839907434677063,0.2222222222222222
68233.35,20846.39,63,13,1,4,0.357,1,0.782,1,0.3055161442315231,0.25
117176.94,22232.31,39,10,1,16,0.345,1,1.0,1,0.1897328092029029,0.0625
31606.74,61027.11,33,7,1,5,0.568,0,0.901,1,1.9308258301868524,0.2
37008.44,11653.2,41,8,0,7,0.406,0,1.0,1,0.3148795247786721,0.0
31620.71,17160.51,48,7,1,10,0.719,3,1.0,1,0.5426984403576011,0.1
45468.78,23744.53,37,22,1,3,0.385,5,0.917,1,0.5222161227989842,0.3333333333333333
79219.6,17728.03,43,10,1,3,0.702,1,0.924,1,0.22378338189034025,0.3333333333333333
82291.83,13000.27,28,22,2,19,0.454,0,1.0,0,0.15797765100132055,0.10526315789473684
73604.83,6575.53,49,9,0,9,0.464,3,1.0,1,0.08933557757011326,0.0
34420.17,12914.22,55,10,1,14,0.848,4,1.0,1,0.37519338225232474,0.07142857142857142
22984.97,8957.27,46,28,2,16,0.122,5,1.0,0,0.38970118299044987,0.125
66609.44,5859.58,63,27,1,15,0.199,1,0.864,1,0.08796921277224369,0.06666666666666667
52566.97,10731.47,69,12,1,16,0.321,3,0.954,1,0.2041485366190975,0.0625
79926.77,9113.55,65,8,0,24,0.48,2,0.886,1,0.1140237494896891,0.0
89145.19,26306.95,25,22,1,16,0.455,2,0.862,0,0.29510229323646064,0.0625
69171.98,26604.53,64,2,2,9,0.079,2,0.951,0,0.3846142614393863,0.2222222222222222
91509.9,10002.65,37,14,1,7,0.27,2,0.911,1,0.10930675260272386,0.14285714285714285
72062.4,15198.9,43,18,0,20,0.437,2,0.928,1,0.21091304203024047,0.0
82509.74,5379.06,41,20,2,11,0.556,1,0.905,0,0.06519303054403032,0.18181818181818182
47336.62,13053.43,34,3,0,14,0.574,0,0.852,1,0.2757575424692342,0.0
59953.07,23329.3,63,0,1,20,0.241,1,1.0,1,0.3891260280749593,0.05
71018.22,30771.27,52,8,3,6,0.118,2,0.951,1,0.4332869790315781,0.5
94031.05,11323.62,68,3,1,6,0.5,4,0.839,1,0.1204242641127585,0.16666666666666666
54445.69,35661.7,67,15,4,2,0.273,2,0.953,0,0.6549958316259743,2.0
82180.05,6720.56,41,28,1,2,0.503,1,1.0,1,0.08177848516762888,0.5
57671.31,7999.78,56,8,2,15,0.113,2,1.0,1,0.13871333944035605,0.13333333333333333
61651.24,28549.86,45,14,1,13,0.788,1,0.904,0,0.46308654943517763,0.07692307692307693
94412.25,53335.41,45,6,1,8,0.138,2,0.905,1,0.5649204419977281,0.125
26509.68,24806.42,57,1,2,6,0.278,2,0.873,0,0.935749507349768,0.3333333333333333
36269.41,17534.13,54,21,0,17,0.336,1,0.888,0,0.4834412801311077,0.0
33361.54,4321.07,65,7,1,3,0.591,0,0.894,1,0.1295224980621398,0.3333333333333333
22743.06,4834.52,58,16,1,17,0.381,3,0.837,1,0.21257121952806704,0.058823529411764705
47902.53,19579.6,51,21,0,22,0.305,0,0.909,1,0.4087383275998157,0.0
91070.37,14262.46,66,26,1,11,0.422,1,0.964,1,0.15660922427349314,0.09090909090909091
57179.16,8772.12,26,5,4,12,0.322,1,0.911,1,0.15341463568195127,0.3333333333333333
71050.64,18783.3,58,18,2,13,0.365,2,0.955,1,0.26436496560762857,0.15384615384615385
106116.24,19398.72,40,28,1,3,0.232,2,1.0,1,0.1828063263455245,0.3333333333333333
118137.13,33256.23,42,14,0,16,0.599,3,1.0,1,0.2815053150520924,0.0
63008.85,19671.35,59,1,2,9,0.164,1,0.935,1,0.3121997941559003,0.2222222222222222
119522.06,39997.95,34,8,1,12,0.453,3,1.0,1,0.33464910159680983,0.08333333333333333
67751.34,18093.77,64,24,2,1,0.171,1,0.928,1,0.26706143376647606,2.0
44592.16,16699.92,45,24,2,22,0.837,1,0.906,1,0.3745035001668454,0.09090909090909091
49744.86,35951.64,38,9,0,9,0.362,1,0.862,1,0.722720699183795,0.0
33386.31,9529.43,37,6,0,2,0.504,0,0.946,1,0.2854292672655349,0.0
43585.61,112141.63,41,9,4,19,0.123,1,1.0,0,2.5729049105886093,0.21052631578947367
55328.04,22972.3,67,7,0,24,0.141,2,0.851,1,0.41520176749438437,0.0
93316.83,23055.65,26,22,2,13,0.534,0,0.92,0,0.24706850843518796,0.15384615384615385
140996.31,25322.27,45,26,0,1,0.233,2,0.917,1,0.17959526742224674,0.0
34897.16,60977.84,61,1,3,24,0.607,3,0.957,1,1.7473582377477133,0.125
77568.36,30129.4,44,22,1,5,0.301,1,0.958,1,0.38842383672930564,0.2
40696.52,6341.31,48,23,0,6,0.175,1,0.978,0,0.15581946564472837,0.0
80479.38,44818.79,38,18,5,17,0.609,3,1.0,0,0.5568978041331829,0.29411764705882354
61276.61,14422.49,27,27,2,8,0.591,2,0.879,1,0.23536696955004527,0.25
28516.41,19298.41,52,1,1,3,0.496,4,0.875,1,0.6767475288789858,0.3333333333333333
98703.55,7837.0,66,21,0,17,0.542,3,0.957,1,0.07939937317350794,0.0
49508.13,25340.48,46,3,1,7,0.256,3,1.0,0,0.5118448222544459,0.14285714285714285
51117.77,11786.78,42,27,0,21,0.192,1,0.838,1,0.23058087236591113,0.0
40165.11,19210.98,27,15,2,4,0.235,1,0.963,1,0.4783001963644566,0.5
48422.27,14964.9,67,2,1,22,0.311,3,0.926,1,0.3090499474725163,0.045454545454545456
78801.97,62905.28,63,23,0,18,0.689,0,1.0,0,0.7982703985699849,0.0
59693.75,65290.14,65,23,0,6,0.369,0,0.984,1,1.0937516909224165,0.0
75360.64,18552.51,38,14,0,14,0.494,0,0.943,1,0.24618302073867737,0.0
76497.04,18764.32,51,9,0,23,0.519,2,0.974,1,0.2452947199002733,0.0
117764.28,14120.59,42,0,0,2,0.131,1,0.894,1,0.11990554351455297,0.0
55708.54,36939.29,32,28,1,20,0.41,2,0.996,1,0.6630812798181392,0.05
33441.62,14535.21,31,5,1,12,0.08,3,1.0,1,0.43464431447998025,0.08333333333333333
105071.11,13687.77,39,26,2,23,0.425,2,0.947,1,0.13027148947032158,0.08695652173913043
55992.49,34003.28,48,18,2,6,0.469,1,0.911,1,0.607282869541969,0.3333333333333333
107334.9,12685.73,26,21,0,18,0.313,0,0.93,1,0.11818830594708711,0.0
77239.19,17563.64,55,21,2,24,0.098,3,0.995,1,0.22739285588054456,0.08333333333333333
61275.21,6439.94,43,26,0,9,0.296,1,0.937,1,0.10509861981705163,0.0
76045.85,28448.5,64,1,0,3,0.509,0,0.856,1,0.37409667983196976,0.0
156388.44,63556.88,34,30,1,10,0.244,1,1.0,1,0.40640395159642234,0.1
165509.49,28765.26,23,1,0,15,0.036,3,0.871,1,0.17379825168937443,0.0
67061.41,46550.66,36,30,2,16,0.454,2,0.97,0,0.6941497352948589,0.125
69858.59,10385.45,68,8,0,12,0.568,1,0.809,1,0.1486638937316084,0.0
105498.35,20988.67,36,26,1,23,0.179,4,0.948,0,0.19894785084316483,0.043478260869565216
44426.66,9750.49,55,2,2,14,0.633,0,0.935,1,0.21947384746006113,0.14285714285714285
75510.29,15523.02,62,14,1,16,0.305,2,0.802,1,0.20557489581883479,0.0625
64247.9,29734.54,34,16,1,23,0.687,0,0.963,1,0.4628095237354061,0.043478260869565216
74861.97,19231.61,52,29,1,23,0.576,0,0.863,1,0.2568942548532987,0.043478260869565216
44673.09,7186.15,31,3,1,9,0.559,2,0.946,1,0.16086082247724526,0.1111111111111111
31787.78,7656.87,38,1,1,7,0.352,2,0.911,1,0.24087463798981873,0.14285714285714285
25573.19,7334.69,35,20,1,18,0.407,2,0.836,0,0.28681169615523133,0.05555555555555555
39313.36,24774.53,53,1,4,13,0.527,1,0.867,0,0.6301809359464569,0.3076923076923077
52877.79,68848.14,63,24,1,11,0.362,1,0.872,1,1.302023779738147,0.09090909090909091
56965.8,43639.8,33,1,1,17,0.239,1,1.0,1,0.7660701684168396,0.058823529411764705
155421.58,5248.7,35,30,0,16,0.569,1,0.999,1,0.033770728620826015,0.0
106920.36,45334.63,61,16,1,22,0.587,1,1.0,1,0.424003716410981,0.045454545454545456
42158.92,33083.41,43,29,1,9,0.093,2,0.904,1,0.7847309655939954,0.1111111111111111
76009.33,6592.46,46,3,3,19,0.439,0,0.902,1,0.08673224721228302,0.15789473684210525
54119.91,14780.23,55,8,0,6,0.587,1,0.949,1,0.27310152585250047,0.0
57192.54,36688.43,27,14,0,23,0.461,0,0.915,1,0.6414897817092928,0.0
70653.23,25742.76,63,0,0,3,0.377,1,0.899,0,0.36435361836960606,0.0
85885.44,7686.46,38,3,1,19,0.478,0,0.944,0,0.08949665973650481,0.05263157894736842
55797.05,26771.94,53,10,0,3,0.227,1,0.989,1,0.4798092372266992,0.0
104911.85,4486.16,42,22,0,22,0.858,3,0.792,0,0.0427612324060628,0.0
38881.36,15572.98,57,21,1,24,0.162,2,0.9,0,0.40052559889880396,0.041666666666666664
65185.68,37714.46,50,2,1,20,0.332,0,0.842,1,0.5785697104026528,0.05
209210.4,18216.5,29,1,0,19,0.449,0,0.929,1,0.08707263118850689,0.0
71863.84,13014.48,30,20,1,12,0.439,0,0.97,0,0.18109914527250423,0.08333333333333333
123882.53,32086.87,63,11,3,6,0.767,1,1.0,1,0.2590104512718621,0.5
67732.85,33918.49,46,24,2,24,0.283,1,0.91,1,0.5007686816662815,0.08333333333333333
84414.31,42177.95,34,9,2,13,0.224,1,0.947,1,0.4996540278538082,0.15384615384615385
63360.13,31775.46,28,11,0,20,0.179,0,0.822,1,0.5015055998148994,0.0
60201.9,36352.59,27,6,0,18,0.743,1,0.88,1,0.6038445630453523,0.0
45769.6,28984.53,66,8,1,17,0.195,2,0.954,1,0.6332703366426624,0.058823529411764705
78887.51,21390.9,68,21,1,9,0.655,0,0.845,1,0.27115699303983615,0.1111111111111111
44309.34,19078.32,40,14,2,11,0.532,0,1.0,1,0.430571071471613,0.18181818181818182
87698.13,15427.52,30,20,1,11,0.301,1,0.977,1,0.17591617974066265,0.09090909090909091
105928.72,8185.24,41,2,0,15,0.329,1,0.877,0,0.07727120652453838,0.0
76655.89,9673.78,27,16,3,18,0.343,1,0.836,1,0.12619747810637905,0.16666666666666666
57144.05,14985.19,47,14,3,5,0.498,2,0.89,1,0.2622353508370513,0.6
79732.06,21058.74,51,28,0,6,0.622,1,0.877,1,0.2641188500585587,0.0
56570.32,45919.96,69,13,0,2,0.653,2,0.855,0,0.8117323713212158,0.0
99026.1,17517.56,36,3,1,13,0.252,1,0.842,1,0.17689841365054262,0.07692307692307693
28509.99,34557.73,30,21,1,17,0.8,4,0.924,1,1.2121270473963688,0.058823529411764705
55888.8,36303.96,27,4,0,6,0.328,1,0.991,1,0.6495748700991969,0.0
26536.52,15485.92,39,28,1,18,0.646,1,0.89,1,0.5835701139410895,0.05555555555555555
33168.81,26494.06,50,11,1,1,0.292,6,0.971,0,0.7987642607618424,1.0
120076.05,15364.79,24,24,1,21,0.529,2,0.917,1,0.1279588227627408,0.047619047619047616
97243.73,42510.88,58,20,0,17,0.711,4,0.983,1,0.43715805636003474,0.0
47022.26,27212.32,43,14,0,17,0.503,2,0.885,1,0.578711444324454,0.0
33057.9,8302.51,59,18,0,17,0.762,3,0.96,1,0.2511505570529283,0.0
17121.74,19992.61,43,5,1,9,0.131,5,0.948,1,1.1676739630434756,0.1111111111111111
50897.52,52543.67,28,2,1,24,0.309,0,1.0,1,1.0323424402603507,0.041666666666666664
193170.66,15999.73,22,23,1,18,0.334,3,0.979,1,0.08282691584736522,0.05555555555555555
79050.37,24080.12,48,29,4,5,0.69,2,0.958,1,0.3046174230430547,0.8
50530.63,25666.66,47,26,1,23,0.5,4,0.837,1,0.5079426082754164,0.043478260869565216
80131.85,9175.78,60,9,2,18,0.293,0,0.903,1,0.11450852563618587,0.1111111111111111
32199.66,25086.55,63,11,3,8,0.304,3,0.884,0,0.7790936301811883,0.375
56859.98,7274.53,28,11,0,23,0.844,1,0.882,1,0.1279376109523781,0.0
67975.83,11985.72,36,21,0,6,0.346,1,0.941,1,0.1763232607825458,0.0
62529.72,36219.28,31,19,1,16,0.351,0,0.957,1,0.5792330431033434,0.0625
92781.76,22697.69,26,24,0,17,0.118,0,0.96,0,0.2446352602063164,0.0
75904.63,14767.98,21,29,1,24,0.416,3,1.0,1,0.19455967310557998,0.041666666666666664
87806.36,24060.5,25,12,3,14,0.323,2,0.974,1,0.2740177363006507,0.21428571428571427
47685.14,17310.47,46,20,0,24,0.51,3,0.854,0,0.3630160255375155,0.0
97358.91,18147.77,28,15,0,7,0.486,1,0.954,1,0.18640071052562113,0.0
135288.41,27585.87,30,29,2,20,0.28,1,0.981,0,0.20390416296562283,0.1
42006.32,11218.71,26,10,3,6,0.812,1,1.0,0,0.2670719548867884,0.5
43594.2,18478.18,56,5,1,24,0.437,1,0.929,1,0.4238678539805754,0.041666666666666664
118568.43,14693.39,52,11,0,19,0.535,1,0.93,1,0.12392329054201022,0.0
59637.38,6422.0,68,19,3,16,0.433,2,1.0,1,0.1076841403830953,0.1875
122254.74,9895.45,26,29,1,2,0.126,1,0.953,1,0.08094123794300327,0.5
53263.23,49884.28,31,25,1,12,0.146,3,0.828,1,0.9365613012954714,0.08333333333333333
125105.55,23114.08,43,0,0,4,0.576,1,0.813,1,0.18475663150036112,0.0
68962.02,7614.39,52,15,2,23,0.246,2,1.0,1,0.11041425410682576,0.08695652173913043
73009.55,6613.69,27,4,2,10,0.286,0,0.82,1,0.09058664243239412,0.2
131434.73,16734.38,31,11,2,20,0.51,3,0.928,1,0.1273208382594159,0.1
55234.65,49657.18,41,29,2,22,0.586,3,1.0,1,0.899022262293687,0.09090909090909091
42558.62,15942.35,21,30,0,3,0.502,1,0.816,1,0.37459743760488473,0.0
53118.93,42094.68,40,4,1,19,0.662,1,0.864,0,0.7924609927195446,0.05263157894736842
79673.54,22626.61,58,4,0,8,0.261,1,0.853,1,0.2839915234091519,0.0
32130.18,24451.33,46,21,1,3,0.305,2,1.0,1,0.7610081860730317,0.3333333333333333
86595.61,7554.58,42,12,3,7,0.336,4,1.0,1,0.08723975730409428,0.42857142857142855
51005.84,33107.56,44,13,2,14,0.302,0,0.889,0,0.6490935155660607,0.14285714285714285
108951.52,14478.52,67,27,2,21,0.12,1,0.981,1,0.1328895640923596,0.09523809523809523
22130.8,31543.95,46,28,1,17,0.065,1,0.962,1,1.4253416053644694,0.058823529411764705
45623.94,10603.26,47,27,0,6,0.662,2,0.92,0,0.23240561862916706,0.0
30431.45,20195.38,66,24,0,8,0.474,3,0.826,1,0.6636351537636228,0.0
44816.84,22627.67,28,30,0,8,0.349,3,1.0,1,0.5048921342959477,0.0
72663.34,16285.09,25,22,2,18,0.723,3,0.813,1,0.2241170031545481,0.1111111111111111
59963.45,23413.81,43,27,2,13,0.228,2,0.955,0,0.39046802677297593,0.15384615384615385
57995.61,15138.08,36,16,0,1,0.497,2,0.895,0,0.26102113591011455,0.0
60506.7,11804.52,30,1,3,2,0.477,4,1.0,1,0.19509442755926204,1.5
71229.85,51107.74,26,25,3,2,0.28,1,0.999,1,0.7175045293511076,1.5
41286.93,35594.5,64,28,3,24,0.477,0,0.871,1,0.8621251325782759,0.125
89341.81,10977.08,51,9,1,13,0.725,2,0.885,1,0.12286610266794461,0.07692307692307693
87583.0,26045.9,54,13,1,12,0.152,0,0.831,1,0.2973853373371545,0.08333333333333333
77296.94,11107.61,26,17,1,19,0.129,1,0.954,1,0.14370051388838936,0.05263157894736842
83498.39,8333.86,37,20,2,5,0.156,1,0.99,1,0.09980863104067038,0.4
74275.07,35245.85,51,20,2,1,0.447,6,0.909,1,0.47453136025317777,2.0
162417.51,5945.93,46,12,3,7,0.288,1,0.923,0,0.0366089222769146,0.42857142857142855
62501.77,32878.8,55,26,1,6,0.637,2,1.0,1,0.5260459023800447,0.16666666666666666
56610.8,15273.24,53,25,0,20,0.514,0,1.0,1,0.2697937496025493,0.0
46307.31,15687.54,41,29,2,20,0.605,0,1.0,1,0.33877027190739434,0.1
40848.46,23493.18,59,17,1,16,0.327,4,0.783,0,0.5751301273046768,0.0625
37128.13,26262.73,33,2,0,22,0.518,0,0.978,1,0.7073539658474586,0.0
43572.6,10519.69,24,26,0,12,0.397,1,0.958,1,0.24142901731822294,0.0
62965.13,28699.89,65,2,0,6,0.72,4,0.852,1,0.45580609457965066,0.0
75551.92,19376.53,22,6,3,8,0.608,1,0.867,0,0.25646641408980736,0.375
66513.25,7956.08,34,8,1,4,0.352,0,0.925,1,0.1196164673955941,0.25
46057.77,16118.27,26,5,2,22,0.741,1,0.846,0,0.3499576727227567,0.09090909090909091
97462.76,44176.95,32,22,2,15,0.118,0,0.884,1,0.45327004899101975,0.13333333333333333
90660.61,53525.51,40,13,2,19,0.791,2,0.908,0,0.5903943289152809,0.10526315789473684
60494.08,28692.86,27,6,0,7,0.448,1,0.98,1,0.47430856044095554,0.0
48452.07,8303.26,43,0,3,18,0.142,2,0.891,1,0.17137059366091068,0.16666666666666666
83194.38,24760.91,66,6,1,8,0.319,2,0.909,1,0.29762719549084926,0.125
70737.47,31294.16,27,21,0,11,0.588,1,1.0,0,0.4423986325776141,0.0
33876.79,28849.19,66,24,2,16,0.271,0,0.817,1,0.8515916059343285,0.125
63041.68,29981.85,41,9,1,24,0.519,1,0.956,1,0.4755877381440342,0.041666666666666664
73134.73,22793.9,50,2,1,14,0.227,2,0.967,1,0.3116699822368935,0.07142857142857142
43359.45,17172.41,42,17,0,18,0.283,4,0.969,1,0.3960476897193115,0.0
70797.01,12120.92,36,24,0,15,0.594,4,0.905,1,0.1712066653662351,0.0
33774.87,5242.06,26,2,3,11,0.427,2,0.865,1,0.1552059267733673,0.2727272727272727
118589.86,22446.59,50,24,1,23,0.229,0,1.0,0,0.18927916771298997,0.043478260869565216
113973.36,20313.91,65,5,0,24,0.316,1,0.88,1,0.17823384341744422,0.0
58018.07,25862.55,46,7,1,8,0.641,0,0.862,1,0.4457671549570677,0.125
76549.82,7545.63,50,19,2,22,0.603,2,0.941,1,0.09857149239540994,0.09090909090909091
21975.37,27375.07,52,1,0,11,0.502,3,0.888,0,1.245715999321058,0.0
38630.06,68431.01,40,9,1,18,0.945,2,1.0,1,1.7714445693327943,0.05555555555555555
56950.74,18941.67,26,4,0,13,0.383,1,0.921,1,0.3325974342036644,0.0
40122.1,17292.78,45,6,1,19,0.188,6,1.0,1,0.43100386071516694,0.05263157894736842
89645.74,22003.98,63,23,1,21,0.616,0,0.971,1,0.24545483142868807,0.047619047619047616
159679.82,67450.29,36,7,0,11,0.121,0,0.913,1,0.42240960692465707,0.0
38279.35,9253.49,63,1,2,17,0.266,0,1.0,0,0.2417358183981703,0.11764705882352941
44590.85,20541.69,62,6,0,13,0.196,0,0.894,1,0.46067051872749676,0.0
72264.94,10703.75,32,2,1,20,0.187,2,0.918,1,0.148118160756793,0.05
134207.83,12614.14,49,19,1,5,0.693,2,0.977,1,0.0939895980733762,0.2
37499.17,17429.04,57,30,1,18,0.469,0,0.956,1,0.46478468723441085,0.05555555555555555
72708.15,43212.59,45,5,3,15,0.671,3,0.893,1,0.5943293839824009,0.2
147521.18,58033.22,55,22,2,11,0.184,2,0.832,1,0.39338907131843714,0.18181818181818182
30910.49,24086.8,65,11,1,9,0.426,2,0.939,1,0.7792435512992514,0.1111111111111111
36521.68,14091.69,51,2,1,17,0.582,1,0.889,0,0.38584451755779037,0.058823529411764705
53718.87,90981.12,62,21,0,9,0.134,2,0.942,1,1.693652900740466,0.0
51424.9,13632.56,60,6,0,1,0.19,1,0.911,1,0.2650964804987467,0.0
93696.22,12417.83,60,15,3,23,0.349,1,0.89,1,0.1325328812624458,0.13043478260869565
72467.21,5678.34,62,15,1,11,0.515,2,0.921,0,0.07835737018163111,0.09090909090909091
29243.41,44604.35,32,18,1,4,0.03,3,0.935,1,1.5252786867195036,0.25
81967.43,33775.35,21,4,1,6,0.06,1,0.989,1,0.41205817969405656,0.16666666666666666
50123.74,86655.92,28,7,2,20,0.71,1,0.97,1,1.7288398670969085,0.1
115340.49,7294.94,33,22,1,8,0.082,2,1.0,1,0.06324700025116937,0.125
